PATH,VALUE,LABEL
Results[].vulnerabilities[].InstalledVersion,kernel: race condition between HCIUARTSETPROTO and HCIUARTGETPROTO in hci_uart_tty_ioctl,IRRELEVANT
Results[].vulnerabilities[].PublishedDate,slab-use-after-free Write in txEnd due to race condition,IRRELEVANT
components[].id,use-after-free write in udf_close_lvid,IRRELEVANT
Resource.name,kernel: usb: hcd: malformed USB descriptor leads to infinite loop in usb_giveback_urb(),IRRELEVANT
Results[].vulnerabilities[].PublishedDate,kernel: cxgb4: use-after-free in ch_flower_stats_cb(),IRRELEVANT
resultsPerPage,kernel: Use after free in brcmf_cfg80211_escan_timeout_worker in drivers/net/wireless/broadcom/brcm80211/brcmfmac/cfg80211.c,IRRELEVANT
builds[].id,kernel: information leak in sec_attest_info,IRRELEVANT
version,kernel: use-after-free in drivers/net/usb/lan78xx.c in lan78xx_disconnect,IRRELEVANT
version,kernel: NULL pointer dereference in nvmet_tcp_build_iovec,IRRELEVANT
Results[].vulnerabilities[].PublishedDate,kernel: NULL pointer dereference in nvmet_tcp_execute_request,IRRELEVANT
builds[].id,kernel: NULL pointer dereference in __nvmet_req_complete,IRRELEVANT
ImageId,kernel: null pointer dereference vulnerability in nft_dynset_init(),IRRELEVANT
builds,"TCP, when using a large Window Size, makes it easier for remote attack ...",IRRELEVANT
builds[].id,Linux kernel 2.4 and 2.6 allows attackers to cause a denial of service ...,IRRELEVANT
MetaData.OS,kernel: secretly Monopolizing the CPU Without Superuser Privileges,IRRELEVANT
builds[].build_name,kernel: mounting proc readonly on a different mount point silently mounts it rw if the /proc mount is rw,IRRELEVANT
timestamp,kernel: TCP protocol vulnerabilities from Outpost24,IRRELEVANT
artifacts[].issues[].Package_Version,kernel: ipv6: sniffer detection,IRRELEVANT
Results[].vulnerabilities[].InstalledVersion,kernel: v4l: videobuf: hotfix a bug on multiple calls to mmap(),IRRELEVANT
Results[].vulnerabilities[].PkgName,fs/proc/base.c in the Linux kernel through 3.1 allows local users to o ...,IRRELEVANT
MetaData,Linux kernel through 3.1 allows local users to obtain sensitive keystr ...,IRRELEVANT
builds[].build_id,In the Linux kernel through 3.1 there is an information disclosure iss ...,IRRELEVANT
version,default SCSI command filter does not accomodate commands overlap across device classes,IRRELEVANT
format,The snd_compr_tstamp function in sound/core/compress_offload.c in the  ...,IRRELEVANT
MetaData.OS,kernel: Info leak in uninitialized structure ethtool_wolinfo in ethtool_get_wol(),IRRELEVANT
MetaData,Kernel: Cross-VM ASL INtrospection (CAIN),IRRELEVANT
Results[].vulnerabilities[].InstalledVersion,An issue was discovered in the Linux kernel through 4.17.2. Since the  ...,IRRELEVANT
Results[].vulnerabilities[].InstalledVersion,kernel: xfs: local DoS due to a page lock order bug in the XFS seek hole/data implementation,IRRELEVANT
format,kernel: Information disclosure vulnerability in kernel trace subsystem,IRRELEVANT
builds,kernel: ACPI operand cache leak in dsutils.c,IRRELEVANT
MetaData.ImageID,kernel: ACPI node and node_ext cache leak,IRRELEVANT
builds[].id,"procps-ng, procps: process hiding through race condition enumerating /proc",IRRELEVANT
builds,kernel: NULL pointer dereference in hfs_ext_read_extent in hfs.ko,IRRELEVANT
Results[].vulnerabilities[].InstalledVersion,"kernel: Mishandled interactions among XFRM Netlink messages, IPPROTO_AH packets, and IPPROTO_IP packets resulting in a denial of service",IRRELEVANT
MetaData.ImageID,kernel: race condition in load_aout_binary() allows local users to bypass ASLR on setuid a.out programs,IRRELEVANT
MetaData.ImageID,kernel: unchecked kmalloc of new_ra in ip6_ra_control leads to denial of service,IRRELEVANT
Results[].vulnerabilities[].InstalledVersion,kernel:  memory leak in con_insert_unipair in drivers/tty/vt/consolemap.c,IRRELEVANT
builds[].build_id,memory allocation failure in the efi subsystem leads to denial of service,IRRELEVANT
artifacts[].issues[].PackageName,kernel: unchecked kmalloc of new_ra in ip_ra_control leads to denial of service,IRRELEVANT
artifacts[].issues[].PackageName,unchecked kstrdup of fwstr in drm_load_edid_firmware leads to denial of service,IRRELEVANT
Results[].vulnerabilities[].InstalledVersion,null pointer dereference in sunxi_divs_clk_setup in drivers/clk/sunxi/clk-sunxi.c causing denial of service,IRRELEVANT
name,kernel: double fetch in the MPT3COMMAND case in _ctl_ioctl_main in drivers/scsi/mpt3sas/mpt3sas_ctl.c,IRRELEVANT
Results[].vulnerabilities[].PublishedDate,null pointer dereference in drivers/gpu/drm/amd/amdkfd/kfd_interrupt.c,IRRELEVANT
version,null pointer dereference in drivers/gpu/drm/radeon/radeon_display.c,IRRELEVANT
name,null-pointer dereference in drivers/net/fjes/fjes_main.c,IRRELEVANT
Resource.name,null-pointer dereference in drivers/net/wireless/marvell/libertas/if_sdio.c,IRRELEVANT
builds,null pointer dereference in drivers/scsi/qla2xxx/qla_os.c,IRRELEVANT
artifacts[].issues[].PackageName,null pointer dereference in drivers/net/wireless/intel/iwlwifi/pcie/trans.c,IRRELEVANT
artifacts[].issues[].PackageName,kernel: A memory leak in the spi_gpio_probe() function in drivers/spi/spi-gpio.c allows for a DoS,IRRELEVANT
builds[].id,out-of-bounds write in index_rbio_pages in fs/btrfs/raid56.c,IRRELEVANT
version,kernel: improper handling of private_size*count multiplication due to count=info->owner typo,IRRELEVANT
builds[].id,audit not logging access to syscall open_by_handle_at for users with CAP_DAC_READ_SEARCH capability,IRRELEVANT
MetaData.ImageID,"An issue was discovered in the Linux kernel 4.18 through 5.10.16, as u ...",IRRELEVANT
Results[].vulnerabilities[].PkgName,kernel: Remote Page Deduplication Attacks,IRRELEVANT
resultsPerPage,Out of bounds read in the smc protocol stack,IRRELEVANT
builds[].id,A race condition bug in rose_connect(),IRRELEVANT
Resource.name,kernel: Executable Space Protection Bypass,IRRELEVANT
components[].id,race condition in rose_bind(),IRRELEVANT
name,ntfs3 local privledge escalation if NTFS character set and remount and umount called simultaneously,IRRELEVANT
timestamp,Race condition between mgslpc_ioctl and mgslpc_detach,IRRELEVANT
Resource.name,Race between cmm_open() and cm4000_detach() result in UAF,IRRELEVANT
Resource.name,A race condition between cm4040_open() and reader_detach() may result in UAF,IRRELEVANT
artifacts[].issues[].Package_Version,A use-after-free due to race between scr24x_open()  and scr24x_remove(),IRRELEVANT
Results[].vulnerabilities[].InstalledVersion,kernel: use-after-free due to race condition occurring in dvb_register_device(),IRRELEVANT
artifacts[].issues[].cvss,kernel: use-after-free due to race condition occurring in dvb_frontend.c,IRRELEVANT
artifacts[].issues[].PackageName,kernel: use-after-free due to race condition in drivers/char/xillybus/xillyusb.c,IRRELEVANT
MetaData.ImageID,kernel: tty: vcc: race condition leading to use-after-free in vcc_open(),IRRELEVANT
resultsPerPage,afu_mmio_region_get_by_offset in drivers/fpga/dfl-afu-region.c in the  ...,IRRELEVANT
builds[].build_name,An issue was discovered in drivers/media/test-drivers/vidtv/vidtv_brid ...,IRRELEVANT
name,kernel: divide-by-zero error in ctrl_cdev_ioctl when do_div happens and erasesize is 0,IRRELEVANT
MetaData,kernel: eBPF: insufficient stack type checks in dynptr,IRRELEVANT
builds[].build_name,use-after-free in cyttsp4_watchdog_work(),IRRELEVANT
builds[].build_id,kernel: OOB Access in smb2_dump_detail,IRRELEVANT
components[].id,[Kernel: Unprivileged user can freeze journald],IRRELEVANT
artifacts[].issues[].Package_Version,shadow-utils: possible password leak during passwd(1) change,IRRELEVANT
artifacts[].issues[].Package_Version,initscripts in rPath Linux 1 sets insecure permissions for the /var/lo ...,IRRELEVANT
builds[].id,shadow-utils: local users can obtain root access because setuid programs are misconfigured,IRRELEVANT
Results[].vulnerabilities[].InstalledVersion,Improper input validation in shadow-utils package utility chfn,IRRELEVANT
Results[].vulnerabilities[].InstalledVersion,[more related to CVE-2005-4890],IRRELEVANT
builds[].build_id,util-linux: partial disclosure of arbitrary files in chfn and chsh when compiled with libreadline,IRRELEVANT
builds[].build_id,ncurses: segmentation fault via _nc_wrap_entry(),IRRELEVANT
builds[].build_name,ncurses: segmentation fault via _nc_wrap_entry(),IRRELEVANT
builds[].id,shadow-utils: possible password leak during passwd(1) change,IRRELEVANT
builds[].id,initscripts in rPath Linux 1 sets insecure permissions for the /var/lo ...,IRRELEVANT
Results[].vulnerabilities[].PublishedDate,shadow-utils: local users can obtain root access because setuid programs are misconfigured,IRRELEVANT
Resource.name,Improper input validation in shadow-utils package utility chfn,IRRELEVANT
ImageId,[more related to CVE-2005-4890],IRRELEVANT
artifacts[].issues[].PackageName,perl: CPAN.pm does not verify TLS certificates when downloading distributions over HTTPS,IRRELEVANT
MetaData,perl: File::Temp insecure temporary file handling,IRRELEVANT
builds[].id,http-tiny: insecure TLS cert default,IRRELEVANT
Results[].vulnerabilities[].PublishedDate,[sysvinit: no-root option in expert installer exposes locally exploitable security flaw],IRRELEVANT
format,tar: does not properly warn the user when extracting setuid or setgid files,IRRELEVANT
timestamp,heap buffer overflow at from_header() in list.c via specially crafted checksum,IRRELEVANT
MetaData,tar: Incorrectly handled extension attributes in PAX archives can lead to a crash,IRRELEVANT
Results[].vulnerabilities[].PublishedDate,[tar's rmt command may have undesired side effects],IRRELEVANT
Results[].vulnerabilities[].InstalledVersion,util-linux: partial disclosure of arbitrary files in chfn and chsh when compiled with libreadline,IRRELEVANT
Resource.name,util-linux: partial disclosure of arbitrary files in chfn and chsh when compiled with libreadline,IRRELEVANT
MetaData.OS,zlib: integer overflow and resultant heap-based buffer overflow in zipOpenNewFileInZip4_6,IRRELEVANT
version,AV:N/AC:M/Au:N/C:N/I:P/A:N,IRRELEVANT
Results[].vulnerabilities[].InstalledVersion,AV:L/AC:M/Au:N/C:P/I:N/A:N,IRRELEVANT
MetaData.OS,AV:L/AC:L/Au:N/C:N/I:P/A:N,IRRELEVANT
timestamp,AV:L/AC:M/Au:N/C:N/I:P/A:N,IRRELEVANT
format,AV:N/AC:M/Au:N/C:N/I:N/A:P,IRRELEVANT
resultsPerPage,AV:N/AC:M/Au:N/C:N/I:P/A:N,IRRELEVANT
Results[].vulnerabilities[].PublishedDate,AV:L/AC:M/Au:N/C:P/I:N/A:N,IRRELEVANT
components[].id,AV:N/AC:L/Au:S/C:N/I:N/A:P,IRRELEVANT
MetaData,AV:N/AC:L/Au:N/C:N/I:N/A:P,IRRELEVANT
ImageId,AV:N/AC:L/Au:N/C:P/I:P/A:P,IRRELEVANT
MetaData.OS,AV:N/AC:M/Au:N/C:P/I:P/A:P,IRRELEVANT
resultsPerPage,AV:N/AC:L/Au:N/C:P/I:N/A:N,IRRELEVANT
builds,AV:N/AC:L/Au:N/C:P/I:N/A:N,IRRELEVANT
artifacts[].issues[].cvss,AV:N/AC:L/Au:N/C:N/I:N/A:P,IRRELEVANT
MetaData.OS,AV:N/AC:L/Au:S/C:N/I:N/A:P,IRRELEVANT
name,AV:N/AC:L/Au:N/C:N/I:N/A:P,IRRELEVANT
format,AV:N/AC:L/Au:N/C:P/I:P/A:P,IRRELEVANT
Results[].vulnerabilities[].InstalledVersion,AV:N/AC:M/Au:N/C:P/I:P/A:P,IRRELEVANT
resultsPerPage,AV:N/AC:L/Au:N/C:P/I:N/A:N,IRRELEVANT
format,AV:N/AC:L/Au:N/C:P/I:N/A:N,IRRELEVANT
builds[].build_id,AV:N/AC:L/Au:N/C:N/I:N/A:P,IRRELEVANT
ImageId,AV:N/AC:L/Au:S/C:N/I:N/A:P,IRRELEVANT
timestamp,AV:N/AC:L/Au:N/C:N/I:N/A:P,IRRELEVANT
MetaData.OS,AV:N/AC:L/Au:N/C:P/I:P/A:P,IRRELEVANT
MetaData,AV:N/AC:M/Au:N/C:P/I:P/A:P,IRRELEVANT
artifacts[].issues[].PackageName,AV:N/AC:L/Au:N/C:P/I:N/A:N,IRRELEVANT
version,AV:N/AC:L/Au:N/C:P/I:N/A:N,IRRELEVANT
MetaData,AV:N/AC:L/Au:N/C:N/I:N/A:P,IRRELEVANT
Results[].vulnerabilities[].InstalledVersion,AV:N/AC:L/Au:S/C:N/I:N/A:P,IRRELEVANT
components[].id,AV:N/AC:L/Au:N/C:N/I:N/A:P,IRRELEVANT
MetaData.OS,AV:N/AC:L/Au:N/C:P/I:P/A:P,IRRELEVANT
components[].id,AV:N/AC:M/Au:N/C:P/I:P/A:P,IRRELEVANT
builds[].build_id,AV:N/AC:L/Au:N/C:P/I:N/A:N,IRRELEVANT
ImageId,AV:N/AC:L/Au:N/C:P/I:N/A:N,IRRELEVANT
MetaData.ImageID,AV:N/AC:L/Au:N/C:N/I:N/A:P,IRRELEVANT
artifacts[].issues[].PackageName,AV:N/AC:M/Au:N/C:N/I:N/A:P,IRRELEVANT
ImageId,AV:N/AC:L/Au:N/C:P/I:N/A:N,IRRELEVANT
components[].id,AV:N/AC:M/Au:N/C:P/I:N/A:N,IRRELEVANT
MetaData,AV:N/AC:L/Au:N/C:N/I:P/A:N,IRRELEVANT
MetaData.ImageID,AV:N/AC:L/Au:N/C:N/I:P/A:N,IRRELEVANT
builds[].build_name,AV:N/AC:L/Au:N/C:N/I:P/A:N,IRRELEVANT
components[].id,AV:N/AC:L/Au:N/C:N/I:P/A:N,IRRELEVANT
resultsPerPage,AV:L/AC:M/Au:N/C:P/I:N/A:N,IRRELEVANT
artifacts[].issues[].cvss,AV:L/AC:M/Au:N/C:P/I:N/A:N,IRRELEVANT
name,AV:N/AC:M/Au:N/C:P/I:P/A:N,IRRELEVANT
builds[].build_name,AV:L/AC:H/Au:N/C:C/I:N/A:N,IRRELEVANT
resultsPerPage,AV:N/AC:M/Au:N/C:N/I:N/A:P,IRRELEVANT
resultsPerPage,AV:L/AC:M/Au:N/C:P/I:P/A:N,IRRELEVANT
Results[].vulnerabilities[].PkgName,AV:L/AC:M/Au:N/C:P/I:P/A:N,IRRELEVANT
components[].id,AV:L/AC:M/Au:N/C:P/I:N/A:N,IRRELEVANT
builds[].build_id,AV:N/AC:L/Au:N/C:N/I:N/A:C,IRRELEVANT
Results[].vulnerabilities[].InstalledVersion,AV:N/AC:M/Au:N/C:P/I:P/A:P,IRRELEVANT
name,AV:N/AC:M/Au:N/C:C/I:C/A:C,IRRELEVANT
artifacts[].issues[].Package_Version,AV:L/AC:L/Au:N/C:C/I:C/A:C,IRRELEVANT
name,AV:L/AC:L/Au:N/C:N/I:N/A:C,IRRELEVANT
format,AV:L/AC:M/Au:N/C:N/I:N/A:C,IRRELEVANT
artifacts[].issues[].cvss,AV:L/AC:M/Au:N/C:N/I:N/A:C,IRRELEVANT
Resource.name,AV:L/AC:L/Au:N/C:P/I:N/A:N,IRRELEVANT
artifacts[].issues[].Package_Version,AV:N/AC:L/Au:N/C:N/I:N/A:P,IRRELEVANT
components[].id,AV:L/AC:L/Au:N/C:N/I:N/A:C,IRRELEVANT
ImageId,AV:L/AC:L/Au:N/C:N/I:N/A:P,IRRELEVANT
MetaData.ImageID,AV:L/AC:L/Au:N/C:N/I:P/A:N,IRRELEVANT
resultsPerPage,AV:N/AC:M/Au:N/C:N/I:N/A:C,IRRELEVANT
timestamp,AV:N/AC:L/Au:N/C:P/I:N/A:N,IRRELEVANT
builds[].id,AV:L/AC:L/Au:N/C:N/I:N/A:C,IRRELEVANT
builds[].id,AV:L/AC:L/Au:N/C:P/I:N/A:N,IRRELEVANT
artifacts[].issues[].Package_Version,AV:L/AC:L/Au:N/C:P/I:N/A:N,IRRELEVANT
artifacts[].issues[].Package_Version,AV:L/AC:L/Au:N/C:P/I:N/A:N,IRRELEVANT
builds[].build_id,AV:L/AC:L/Au:N/C:P/I:P/A:P,IRRELEVANT
builds[].build_name,AV:N/AC:M/Au:N/C:P/I:N/A:N,IRRELEVANT
artifacts[].issues[].cvss,AV:N/AC:M/Au:N/C:P/I:N/A:N,IRRELEVANT
version,AV:L/AC:L/Au:N/C:P/I:N/A:N,IRRELEVANT
timestamp,AV:L/AC:L/Au:N/C:N/I:N/A:C,IRRELEVANT
format,AV:L/AC:L/Au:N/C:N/I:N/A:C,IRRELEVANT
MetaData.OS,AV:N/AC:H/Au:N/C:P/I:N/A:N,IRRELEVANT
Results[].vulnerabilities[].PublishedDate,AV:L/AC:L/Au:N/C:C/I:N/A:N,IRRELEVANT
artifacts[].issues[].PackageName,AV:L/AC:L/Au:N/C:P/I:N/A:N,IRRELEVANT
builds[].build_id,AV:N/AC:M/Au:N/C:N/I:P/A:N,IRRELEVANT
Results[].vulnerabilities[].PkgName,AV:L/AC:L/Au:N/C:N/I:N/A:C,IRRELEVANT
resultsPerPage,AV:L/AC:L/Au:N/C:N/I:N/A:C,IRRELEVANT
version,AV:L/AC:M/Au:N/C:P/I:N/A:N,IRRELEVANT
Results[].vulnerabilities[].PkgName,AV:L/AC:L/Au:N/C:N/I:N/A:C,IRRELEVANT
MetaData.ImageID,AV:L/AC:L/Au:N/C:N/I:N/A:C,IRRELEVANT
artifacts[].issues[].Package_Version,AV:L/AC:L/Au:N/C:N/I:N/A:P,IRRELEVANT
MetaData.OS,AV:L/AC:L/Au:N/C:N/I:N/A:C,IRRELEVANT
timestamp,AV:L/AC:L/Au:N/C:N/I:N/A:C,IRRELEVANT
MetaData,AV:L/AC:L/Au:N/C:N/I:N/A:C,IRRELEVANT
MetaData.ImageID,AV:L/AC:L/Au:N/C:C/I:C/A:C,IRRELEVANT
name,AV:L/AC:M/Au:N/C:N/I:N/A:C,IRRELEVANT
MetaData.ImageID,AV:L/AC:M/Au:N/C:N/I:N/A:C,IRRELEVANT
builds[].build_name,AV:L/AC:M/Au:N/C:N/I:N/A:C,IRRELEVANT
builds[].build_name,AV:L/AC:M/Au:N/C:N/I:N/A:C,IRRELEVANT
artifacts[].issues[].PackageName,AV:L/AC:M/Au:N/C:N/I:N/A:C,IRRELEVANT
Results[].vulnerabilities[].PublishedDate,AV:L/AC:M/Au:N/C:N/I:N/A:C,IRRELEVANT
builds[].id,AV:N/AC:L/Au:N/C:N/I:N/A:C,IRRELEVANT
version,AV:N/AC:M/Au:N/C:P/I:P/A:P,IRRELEVANT
MetaData.OS,AV:L/AC:L/Au:N/C:P/I:P/A:P,IRRELEVANT
Results[].vulnerabilities[].PublishedDate,AV:L/AC:L/Au:N/C:P/I:P/A:N,IRRELEVANT
timestamp,AV:L/AC:L/Au:N/C:P/I:P/A:P,IRRELEVANT
artifacts[].issues[].cvss,AV:L/AC:M/Au:N/C:P/I:P/A:P,IRRELEVANT
MetaData.OS,AV:L/AC:L/Au:N/C:C/I:N/A:N,IRRELEVANT
format,AV:L/AC:M/Au:N/C:C/I:C/A:C,IRRELEVANT
components[].id,AV:L/AC:M/Au:N/C:P/I:N/A:N,IRRELEVANT
format,AV:L/AC:L/Au:N/C:C/I:N/A:N,IRRELEVANT
format,AV:L/AC:M/Au:N/C:C/I:C/A:C,IRRELEVANT
MetaData.OS,AV:N/AC:L/Au:N/C:N/I:P/A:N,IRRELEVANT
Resource.name,AV:N/AC:L/Au:N/C:C/I:C/A:C,IRRELEVANT
artifacts[].issues[].PackageName,AV:L/AC:M/Au:N/C:P/I:N/A:N,IRRELEVANT
artifacts[].issues[].cvss,AV:L/AC:M/Au:N/C:P/I:N/A:N,IRRELEVANT
version,2019-11-26T00:15:11.03Z,IRRELEVANT
artifacts[].issues[].cvss,2022-02-21T19:15:08.393Z,IRRELEVANT
name,2017-02-07T15:59:00.333Z,IRRELEVANT
timestamp,2018-01-04T04:29:00.19Z,IRRELEVANT
builds[].build_name,2023-09-13T09:15:15.69Z,IRRELEVANT
timestamp,2022-03-26T13:15:07.9Z,IRRELEVANT
Results[].vulnerabilities[].PublishedDate,2023-02-23T20:15:12.393Z,IRRELEVANT
builds,2019-11-26T00:15:11.03Z,IRRELEVANT
Resource.name,2022-02-21T19:15:08.393Z,IRRELEVANT
builds[].id,2011-03-02T20:00:01.037Z,IRRELEVANT
version,2019-02-26T02:29:00.45Z,IRRELEVANT
name,2019-07-15T04:15:13.317Z,IRRELEVANT
timestamp,2019-07-15T04:15:13.397Z,IRRELEVANT
MetaData.ImageID,2019-07-15T04:15:13.473Z,IRRELEVANT
builds[].build_name,2019-07-15T04:15:13.537Z,IRRELEVANT
builds[].id,2019-02-26T18:29:00.34Z,IRRELEVANT
builds[].build_id,2011-03-02T20:00:01.037Z,IRRELEVANT
builds[].build_id,2019-02-26T02:29:00.45Z,IRRELEVANT
artifacts[].issues[].cvss,2019-07-15T04:15:13.317Z,IRRELEVANT
resultsPerPage,2019-07-15T04:15:13.397Z,IRRELEVANT
ImageId,2019-07-15T04:15:13.473Z,IRRELEVANT
MetaData.OS,2019-07-15T04:15:13.537Z,IRRELEVANT
MetaData,2019-02-26T18:29:00.34Z,IRRELEVANT
Results[].vulnerabilities[].PublishedDate,2011-03-02T20:00:01.037Z,IRRELEVANT
name,2019-02-26T02:29:00.45Z,IRRELEVANT
format,2019-07-15T04:15:13.317Z,IRRELEVANT
version,2019-07-15T04:15:13.397Z,IRRELEVANT
artifacts[].issues[].PackageName,2019-07-15T04:15:13.473Z,IRRELEVANT
artifacts[].issues[].Package_Version,2019-07-15T04:15:13.537Z,IRRELEVANT
builds[].id,2019-02-26T18:29:00.34Z,IRRELEVANT
builds[].build_name,2011-03-02T20:00:01.037Z,IRRELEVANT
version,2019-02-26T02:29:00.45Z,IRRELEVANT
Resource.name,2019-07-15T04:15:13.317Z,IRRELEVANT
components[].id,2019-07-15T04:15:13.397Z,IRRELEVANT
builds[].build_name,2019-07-15T04:15:13.473Z,IRRELEVANT
components[].id,2019-07-15T04:15:13.537Z,IRRELEVANT
components[].id,2019-02-26T18:29:00.34Z,IRRELEVANT
ImageId,2023-09-13T09:15:15.69Z,IRRELEVANT
MetaData.OS,2022-03-26T13:15:07.9Z,IRRELEVANT
artifacts[].issues[].PackageName,2018-02-07T23:29:01.703Z,IRRELEVANT
artifacts[].issues[].Package_Version,2011-09-06T19:55:03.197Z,IRRELEVANT
builds[].build_id,2018-01-16T09:29:00.5Z,IRRELEVANT
Results[].vulnerabilities[].InstalledVersion,2018-01-16T09:29:00.5Z,IRRELEVANT
builds,2018-01-16T09:29:00.5Z,IRRELEVANT
ImageId,2018-01-16T09:29:00.5Z,IRRELEVANT
builds[].build_name,2022-02-21T19:15:08.393Z,IRRELEVANT
name,2022-02-21T19:15:08.393Z,IRRELEVANT
MetaData,2023-11-06T16:15:42.67Z,IRRELEVANT
format,2013-10-11T22:55:33.58Z,IRRELEVANT
MetaData.ImageID,2010-03-05T19:30:00.797Z,IRRELEVANT
MetaData,2023-09-13T09:15:15.69Z,IRRELEVANT
version,2022-03-26T13:15:07.9Z,IRRELEVANT
builds[].build_id,2013-10-28T22:55:03.773Z,IRRELEVANT
resultsPerPage,2023-06-13T17:15:14.657Z,IRRELEVANT
resultsPerPage,2023-06-13T17:15:14.707Z,IRRELEVANT
MetaData.OS,2023-06-13T17:15:14.753Z,IRRELEVANT
MetaData.ImageID,2023-12-12T15:15:07.867Z,IRRELEVANT
version,2013-10-28T22:55:03.773Z,IRRELEVANT
resultsPerPage,2023-06-13T17:15:14.657Z,IRRELEVANT
MetaData,2023-06-13T17:15:14.707Z,IRRELEVANT
builds[].build_id,2023-06-13T17:15:14.753Z,IRRELEVANT
components[].id,2022-02-21T19:15:08.393Z,IRRELEVANT
timestamp,2015-10-16T01:59:00.12Z,IRRELEVANT
format,2019-12-08T02:15:09.97Z,IRRELEVANT
artifacts[].issues[].cvss,2019-12-17T06:15:12.843Z,IRRELEVANT
resultsPerPage,2022-04-01T23:15:10.597Z,IRRELEVANT
MetaData.OS,2022-08-26T16:15:09.68Z,IRRELEVANT
resultsPerPage,2023-04-20T21:15:08.937Z,IRRELEVANT
builds,2023-07-24T16:15:13.063Z,IRRELEVANT
Results[].vulnerabilities[].InstalledVersion,2023-10-23T22:15:09.43Z,IRRELEVANT
MetaData.OS,2023-12-08T17:15:07.733Z,IRRELEVANT
version,2023-12-18T15:15:10.21Z,IRRELEVANT
builds[].build_name,2023-12-19T14:15:08.277Z,IRRELEVANT
Resource.name,2019-08-19T22:15:11.253Z,IRRELEVANT
builds[].build_id,2019-09-06T23:15:12.277Z,IRRELEVANT
builds[].build_name,2020-05-09T18:15:11.157Z,IRRELEVANT
artifacts[].issues[].PackageName,2020-09-15T20:15:13.103Z,IRRELEVANT
MetaData.OS,2023-05-21T23:15:08.96Z,IRRELEVANT
Results[].vulnerabilities[].PublishedDate,2023-01-11T15:15:09.673Z,IRRELEVANT
Results[].vulnerabilities[].PkgName,2023-07-18T17:15:11.313Z,IRRELEVANT
Resource.name,2023-02-23T20:15:12.927Z,IRRELEVANT
artifacts[].issues[].Package_Version,2023-11-01T20:15:08.597Z,IRRELEVANT
